"","plotID","lastInvYr","lastInvYrSD","priSpecies","secSpecies","priSpeciesName","secSpeciesName","owner","ownerCD","volPerAcre","SI","dominantTreeAge","dominantTreeheight","estDomSpAge","county"
"316",29881366010497,2009,0,46,10,"Oak","Douglas-fir","Forest Service",10,2236.83223166217,56,NA,29.0833333333333,17.0812649285308,"shasta"
"317",29881367010497,2009,0,12,NA,"True fir",NA,"Private and Native American",40,3420.74755207646,71,73,96.2,130.021797316094,"shasta"
"318",30762870020004,2012,0,11,46,"Ponderosa and Jeffrey pines","Oak","Other Federal",20,2590.9687938171,40,120.5,103.25,151.207154961293,"shasta"
"319",30762873020004,2012,0,46,10,"Oak","Douglas-fir","Private and Native American",40,1842.97810533871,103,NA,39.2222222222222,12.1534897045739,"shasta"
"320",30762919020004,2012,0,46,10,"Oak","Douglas-fir","Private and Native American",40,1277.55491454955,53,NA,47.4444444444444,40.5731848147553,"shasta"
"321",30762921020004,2012,0,12,NA,"True fir",NA,"Forest Service",10,1979.59788390121,46,109,81.5,NA,"shasta"
"322",30762922020004,2012,0,12,11,"True fir","Ponderosa and Jeffrey pines","Other Federal",20,6106.65651517464,43,160,121.071428571429,NA,"shasta"
"323",30762923020004,2012,0,11,21,"Ponderosa and Jeffrey pines","Lodgepole pine","Forest Service",10,116.348797056628,54,11,22.6,22.4074434989063,"shasta"
"324",30762924020004,2012,0,12,47,"True fir","Other western hardwoods","Forest Service",10,4846.20021359175,65,91.5,96.8181818181818,NA,"shasta"
"325",30762925020004,2012,0,10,20,"Douglas-fir","Incense-cedar","Forest Service",10,9106.8038377329,80,75.3333333333333,148.083333333333,135.606431225316,"shasta"
"326",30762926020004,2012,0,10,20,"Douglas-fir","Incense-cedar","Private and Native American",40,265.848999851434,67,NA,97,78.5901959105319,"shasta"
"327",30762927020004,2012,0,12,20,"True fir","Incense-cedar","Private and Native American",40,4454.42329669324,69,69,77.5,62.2787700676425,"shasta"
"328",30762928020004,2012,0,12,11,"True fir","Ponderosa and Jeffrey pines","Private and Native American",40,587.575453803002,77,15,37.6666666666667,21.0974992750108,"shasta"
"329",30762929020004,2012,0,46,47,"Oak","Other western hardwoods","Private and Native American",40,1292.27844723341,67,NA,88.5,90.0108510374389,"shasta"
"330",30762930020004,2012,0,10,20,"Douglas-fir","Incense-cedar","Private and Native American",40,4752.33011953221,58,67,76.9,68.1099927147726,"shasta"
"331",30762932020004,2012,0,10,11,"Douglas-fir","Ponderosa and Jeffrey pines","Private and Native American",40,1877.98317800089,48,53,66.8888888888889,69.9564368782667,"shasta"
"332",30762935020004,2012,0,11,46,"Ponderosa and Jeffrey pines","Oak","Forest Service",10,2220.8203459197,117,63.7142857142857,83.25,31.3552262930348,"shasta"
"333",30763071020004,2012,0,11,46,"Ponderosa and Jeffrey pines","Oak","Private and Native American",40,3206.97380013284,104,98.3333333333333,86.125,39.020949703672,"shasta"
"334",30763090020004,2012,0,10,20,"Douglas-fir","Incense-cedar","Private and Native American",40,3202.1077657409,73,81.625,110.888888888889,86.682792601212,"shasta"
"335",30763092020004,2012,0,11,46,"Ponderosa and Jeffrey pines","Oak","Forest Service",10,4666.28228831246,103,120,96.4545454545455,45.7855553947128,"shasta"
"336",30763098020004,2012,0,12,20,"True fir","Incense-cedar","Forest Service",10,5446.76675706247,69,79.6666666666667,80.5714285714286,68.1344586922489,"shasta"
"337",30763099020004,2012,0,46,10,"Oak","Douglas-fir","Private and Native American",40,1588.21687463595,52,85,33.2666666666667,23.0841334327899,"shasta"
"338",40218701010497,2010,0,11,20,"Ponderosa and Jeffrey pines","Incense-cedar","Private and Native American",40,4634.53620168195,110,NA,128.222222222222,62.7883928303905,"shasta"
"339",40218702010497,2010,0,10,12,"Douglas-fir","True fir","Private and Native American",40,5672.67524099136,59,124.5,118.666666666667,127.918600378421,"shasta"
"340",40218706010497,2010,0,20,12,"Incense-cedar","True fir","Private and Native American",40,4470.89861294618,66,69.5,61.3333333333333,NA,"shasta"
"341",40218713010497,2010,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,6496.7019209628,53,224,111.666666666667,NA,"shasta"
"342",40218727010497,2010,0,12,20,"True fir","Incense-cedar","Private and Native American",40,2653.38936400334,50,54,56.1875,62.7556505248379,"shasta"
"343",40218732010497,2010,0,47,46,"Other western hardwoods","Oak","Private and Native American",40,2687.97003435148,85,NA,64.125,NA,"shasta"
"344",40218733010497,2010,0,12,14,"True fir","Sugar pine","Private and Native American",40,6920.81080457987,64,75.8571428571429,101.25,NA,"shasta"
